GID_2,year,period,rainfall_mm,ndvi_value
MWI.14.1_1,2023,20,12.077305065000001,0.404788889
MWI.14.1_1,2023,21,7.458595435,0.433588889
MWI.14.1_1,2023,22,134.772568191,0.471066667
MWI.14.1_1,2024,0,207.129347473,0.508755556
MWI.14.1_1,2024,1,21.800929794,0.5377
MWI.14.1_1,2024,2,58.670581469,0.619455556
MWI.14.1_1,2024,3,83.331362083,0.560955556
MWI.14.1_1,2024,4,69.970153275,0.647644444
MWI.14.1_1,2024,5,8.334841271,0.597233333
MWI.14.1_1,2024,6,22.101006187,0.588988889
MWI.14.1_1,2024,7,2.132172346,0.583111111
MWI.14.1_1,2024,8,2.050824595,0.523833333
MWI.14.1_1,2024,9,0.383677859,0.465155556
MWI.14.1_1,2024,10,2.283074562,0.433133333
MWI.14.1_1,2024,11,1.16847988,0.3893
MWI.14.1_1,2024,12,0.11899668599999999,0.365911111
MWI.14.1_1,2024,13,0.0,0.326266667
MWI.14.1_1,2024,14,1.58364495,0.314588889
MWI.14.1_1,2024,15,2.881813046,0.322988889
MWI.14.1_1,2024,16,0.574280524,0.301444444
MWI.14.1_1,2024,17,3.379602286,0.3039
MWI.14.1_1,2024,18,39.327004781,0.316455556
MWI.14.1_1,2024,19,33.778336578,0.338766667
MWI.14.1_1,2024,20,39.479182679,0.456833333
MWI.14.1_1,2024,21,57.231100872,0.415822222
MWI.14.1_1,2024,22,34.223872316,0.461688889
MWI.14.1_1,2025,0,182.115478347,0.526033333
MWI.14.1_1,2025,1,214.182747566,0.509677778
MWI.14.1_1,2025,2,91.27771065,0.624688889
MWI.14.1_1,2025,3,114.676923509,0.647811111
MWI.14.2_1,2022,0,171.671754324,0.262611569
MWI.14.2_1,2022,1,152.711691285,0.494192745
MWI.14.2_1,2022,2,146.068028325,0.471697451
MWI.14.2_1,2022,3,147.320336911,0.65109451
MWI.14.2_1,2022,4,88.31963259,0.607566863
MWI.14.2_1,2022,5,144.193695451,0.695888431
MWI.14.2_1,2022,6,85.459525301,0.54001902
MWI.14.2_1,2022,7,0.0,0.574116863
MWI.14.2_1,2022,8,0.0,0.500905098
MWI.14.2_1,2022,9,3.153973134,0.470496275
MWI.14.2_1,2022,10,3.199285122,0.415500784
MWI.14.2_1,2022,11,0.0,0.391949412
MWI.14.2_1,2022,12,0.0,0.37096902
MWI.14.2_1,2022,13,0.0,0.341623333
MWI.14.2_1,2022,14,0.0,0.301460392
MWI.14.2_1,2022,15,0.0,0.284672549
MWI.14.2_1,2022,16,1.052590671,0.27199
MWI.14.2_1,2022,17,0.121731653,0.257655686
MWI.14.2_1,2022,18,0.0,0.259908431
MWI.14.2_1,2022,19,36.788293965,0.268356667
MWI.14.2_1,2022,20,42.945669302,0.282403922
MWI.14.2_1,2022,21,107.94877657,0.406930588
MWI.14.2_1,2022,22,140.552609766,0.243142549
MWI.14.2_1,2023,0,166.78198966,0.461840392
MWI.14.2_1,2023,1,156.555919421,0.454171176
MWI.14.2_1,2023,2,142.664405317,0.613109804
MWI.14.2_1,2023,3,121.704160062,0.669250196
MWI.14.2_1,2023,4,110.066434414,0.705381961
MWI.14.2_1,2023,5,84.587940468,0.646987451
MWI.14.2_1,2023,6,38.565176394000005,0.63657451
MWI.14.2_1,2023,7,0.0,0.62388098
MWI.14.2_1,2023,8,0.0,0.551822157
MWI.14.2_1,2023,9,0.0,0.498235882
MWI.14.2_1,2023,10,0.0,0.447080784
MWI.14.2_1,2023,11,0.0,0.420903333
MWI.14.2_1,2023,12,0.0,0.377739412
MWI.14.2_1,2023,13,0.0,0.360378235
MWI.14.2_1,2023,14,0.0,0.324045294
MWI.14.2_1,2023,15,0.0,0.309936471
MWI.14.2_1,2023,16,0.0,0.295293529
MWI.14.2_1,2023,17,0.0,0.289517451
MWI.14.2_1,2023,18,31.955976364999998,0.303510588
MWI.14.2_1,2023,19,22.720206071,0.295642745
MWI.14.2_1,2023,20,11.111190239999999,0.321338627
MWI.14.2_1,2023,21,10.032823945,0.38283549
MWI.14.2_1,2023,22,144.586812342,0.38029098
MWI.14.2_1,2024,0,213.049979798,0.404654902
MWI.14.2_1,2024,1,23.130229441,0.531759412
MWI.14.2_1,2024,2,57.637626905000005,0.602764118
MWI.14.2_1,2024,3,85.367500125,0.572624706
MWI.14.2_1,2024,4,96.604727083,0.68510098
MWI.14.2_1,2024,5,7.851973311,0.636226667
MWI.14.2_1,2024,6,30.40284004,0.642052353
MWI.14.2_1,2024,7,1.4180390680000001,0.529267451
MWI.14.2_1,2024,8,2.107811634,0.476583922
MWI.14.2_1,2024,9,0.0,0.443323137
MWI.14.2_1,2024,10,1.692370923,0.406335882
MWI.14.2_1,2024,11,1.380346044,0.369631961
MWI.14.2_1,2024,12,0.0,0.336721765
MWI.14.2_1,2024,13,0.0,0.298425882
MWI.14.2_1,2024,14,0.1408132518,0.274443725
MWI.14.2_1,2024,15,0.409127687,0.283557255
MWI.14.2_1,2024,16,0.441785012,0.257158627
MWI.14.2_1,2024,17,1.457877222,0.253872941
MWI.14.2_1,2024,18,36.926265459999996,0.253130784
MWI.14.2_1,2024,19,46.612489134,0.268419608
MWI.14.2_1,2024,20,53.260703276,0.326649216
MWI.14.2_1,2024,21,77.173479849,0.308412941
MWI.14.2_1,2024,22,35.335384622,0.344447647
MWI.14.2_1,2025,0,176.427486036,0.40413
MWI.14.2_1,2025,1,162.651734156,0.326070784
MWI.14.2_1,2025,2,78.108569459,0.658241765
MWI.14.2_1,2025,3,69.146587896,0.702863333
MWI.14.3_1,2022,0,172.832992542,0.306370811
MWI.14.3_1,2022,1,162.876828803,0.492641622
MWI.14.3_1,2022,2,167.395869531,0.492644505
MWI.14.3_1,2022,3,163.692320601,0.70867045
MWI.14.3_1,2022,4,69.52468119699999,0.686169369
MWI.14.3_1,2022,5,174.905560393,0.725156577
MWI.14.3_1,2022,6,182.670641624,0.677406126
MWI.14.3_1,2022,7,0.0,0.675276216
MWI.14.3_1,2022,8,0.0,0.556061081
MWI.14.3_1,2022,9,4.5834202490000004,0.504738559
MWI.14.3_1,2022,10,0.528285657,0.433136216
MWI.14.3_1,2022,11,0.0,0.40241045
MWI.14.3_1,2022,12,0.0,0.372060541
MWI.14.3_1,2022,13,0.0,0.359058198
MWI.14.3_1,2022,14,0.0,0.321272072
MWI.14.3_1,2022,15,0.0,0.304598919
MWI.14.3_1,2022,16,1.53296291,0.290904865
MWI.14.3_1,2022,17,7.25e-06,0.275985225
MWI.14.3_1,2022,18,3.998181637,0.278822523
MWI.14.3_1,2022,19,49.349385768,0.283251351
MWI.14.3_1,2022,20,38.561646601,0.297861261
MWI.14.3_1,2022,21,107.118145553,0.364259459
MWI.14.3_1,2022,22,142.715672644,0.33949982
MWI.14.3_1,2023,0,171.990063386,0.397303423
MWI.14.3_1,2023,1,169.606597665,0.478851532
MWI.14.3_1,2023,2,136.17874772,0.693112613
MWI.14.3_1,2023,3,139.229500934,0.737879099
MWI.14.3_1,2023,4,113.995131999,0.671432252
MWI.14.3_1,2023,5,84.734351782,0.660775315
MWI.14.3_1,2023,6,52.589372922,0.672513874
MWI.14.3_1,2023,7,0.0,0.648793514
MWI.14.3_1,2023,8,0.275024554,0.552398559
MWI.14.3_1,2023,9,0.0,0.49565964
MWI.14.3_1,2023,10,0.0,0.446872973
MWI.14.3_1,2023,11,0.0,0.417614775
MWI.14.3_1,2023,12,0.0,0.381318378
MWI.14.3_1,2023,13,0.0,0.358338559
MWI.14.3_1,2023,14,0.0,0.32684018
MWI.14.3_1,2023,15,0.0,0.310602883
MWI.14.3_1,2023,16,0.0,0.299675315
MWI.14.3_1,2023,17,0.0,0.303161982
MWI.14.3_1,2023,18,41.926262776,0.303358198
MWI.14.3_1,2023,19,28.54047618,0.310567748
MWI.14.3_1,2023,20,14.819859253,0.338694414
MWI.14.3_1,2023,21,24.448244146,0.389544144
MWI.14.3_1,2023,22,135.276362469,0.405976396
MWI.14.3_1,2024,0,181.854073648,0.327421802
MWI.14.3_1,2024,1,67.161951409,0.575000541
MWI.14.3_1,2024,2,63.799936405,0.593249369
MWI.14.3_1,2024,3,68.23125920300001,0.576230631
MWI.14.3_1,2024,4,89.550795091,0.69406018
MWI.14.3_1,2024,5,18.972990822,0.65768991
MWI.14.3_1,2024,6,46.39680032,0.676718378
MWI.14.3_1,2024,7,2.245861053,0.593532252
MWI.14.3_1,2024,8,1.89261975,0.525966126
MWI.14.3_1,2024,9,0.143637896,0.481775676
MWI.14.3_1,2024,10,1.472120525,0.428885766
MWI.14.3_1,2024,11,0.205827433,0.401291351
MWI.14.3_1,2024,12,0.0,0.367931712
MWI.14.3_1,2024,13,0.0,0.325273514
MWI.14.3_1,2024,14,0.6487634506,0.295518919
MWI.14.3_1,2024,15,1.557340341,0.307308649
MWI.14.3_1,2024,16,0.646829086,0.271028829
MWI.14.3_1,2024,17,1.1690850959999999,0.266023784
MWI.14.3_1,2024,18,42.396657939,0.265834775
MWI.14.3_1,2024,19,52.620700608,0.270114234
MWI.14.3_1,2024,20,54.162448518,0.353796036
MWI.14.3_1,2024,21,62.855756422,0.355874955
MWI.14.3_1,2024,22,42.676777107,0.402343604
MWI.14.3_1,2025,0,176.2957592,0.475683604
MWI.14.3_1,2025,1,167.54100116499998,0.555139459
MWI.14.3_1,2025,2,108.819571982,0.65903964
MWI.14.3_1,2025,3,80.086405614,0.683624865
MWI.14.4_1,2022,0,177.07770579499999,0.182936457
MWI.14.4_1,2022,1,163.32675551,0.451200586
MWI.14.4_1,2022,2,155.873375791,0.509140556
MWI.14.4_1,2022,3,154.25133298,0.638471157
MWI.14.4_1,2022,4,87.953415238,0.539254612
MWI.14.4_1,2022,5,146.794130215,0.710119912
MWI.14.4_1,2022,6,99.545554056,0.584738946
MWI.14.4_1,2022,7,0.170434886,0.616496486
MWI.14.4_1,2022,8,0.146218538,0.536608346
MWI.14.4_1,2022,9,3.3981709409999996,0.496704978
MWI.14.4_1,2022,10,2.930141999,0.449156808
MWI.14.4_1,2022,11,0.0,0.419755051
MWI.14.4_1,2022,12,0.0,0.398767496
MWI.14.4_1,2022,13,0.0,0.376716837
MWI.14.4_1,2022,14,0.0,0.334201611
MWI.14.4_1,2022,15,0.0,0.314793704
MWI.14.4_1,2022,16,1.483073826,0.297524744
MWI.14.4_1,2022,17,1.38e-05,0.279610102
MWI.14.4_1,2022,18,1.8278319049999998,0.286180966
MWI.14.4_1,2022,19,41.980801503,0.296383455
MWI.14.4_1,2022,20,44.610310183,0.333315227
MWI.14.4_1,2022,21,111.057236069,0.416847291
MWI.14.4_1,2022,22,143.231647477,0.230492826
MWI.14.4_1,2023,0,175.497069657,0.421815813
MWI.14.4_1,2023,1,163.188423359,0.523192679
MWI.14.4_1,2023,2,145.997412146,0.661746999
MWI.14.4_1,2023,3,130.334822718,0.67477672
MWI.14.4_1,2023,4,117.090357771,0.698794436
MWI.14.4_1,2023,5,93.023376889,0.524737042
MWI.14.4_1,2023,6,50.721568217,0.64690776
MWI.14.4_1,2023,7,0.0,0.645506442
MWI.14.4_1,2023,8,0.168063521,0.563801757
MWI.14.4_1,2023,9,0.0,0.507783455
MWI.14.4_1,2023,10,0.0,0.460970278
MWI.14.4_1,2023,11,0.0,0.431644802
MWI.14.4_1,2023,12,0.0,0.395137042
MWI.14.4_1,2023,13,0.0,0.375391801
MWI.14.4_1,2023,14,0.0,0.342285944
MWI.14.4_1,2023,15,0.0,0.322050659
MWI.14.4_1,2023,16,0.0,0.308891069
MWI.14.4_1,2023,17,0.0,0.307939971
MWI.14.4_1,2023,18,36.204932529,0.316296779
MWI.14.4_1,2023,19,28.575003731000002,0.328585212
MWI.14.4_1,2023,20,9.751171748,0.355396925
MWI.14.4_1,2023,21,15.722211097999999,0.424627379
MWI.14.4_1,2023,22,150.758816612,0.415354466
MWI.14.4_1,2024,0,209.847982102,0.38528243
MWI.14.4_1,2024,1,37.498189933,0.553711567
MWI.14.4_1,2024,2,55.895039298,0.602756662
MWI.14.4_1,2024,3,85.046178395,0.573085798
MWI.14.4_1,2024,4,88.949974277,0.658876574
MWI.14.4_1,2024,5,7.451057434,0.639454026
MWI.14.4_1,2024,6,40.837434985,0.649448609
MWI.14.4_1,2024,7,1.884197248,0.562471742
MWI.14.4_1,2024,8,1.288119289,0.516979795
MWI.14.4_1,2024,9,0.076797505,0.463277745
MWI.14.4_1,2024,10,1.5874005070000001,0.424423426
MWI.14.4_1,2024,11,1.225121816,0.398034261
MWI.14.4_1,2024,12,0.0,0.365173499
MWI.14.4_1,2024,13,0.0,0.324852562
MWI.14.4_1,2024,14,0.5011962686,0.298376281
MWI.14.4_1,2024,15,0.900188074,0.306802489
MWI.14.4_1,2024,16,0.802500447,0.271900293
MWI.14.4_1,2024,17,1.7076736529999998,0.270746852
MWI.14.4_1,2024,18,35.435759966000006,0.275158712
MWI.14.4_1,2024,19,52.385226563,0.283066325
MWI.14.4_1,2024,20,54.566001893,0.346954758
MWI.14.4_1,2024,21,76.218026853,0.352347291
MWI.14.4_1,2024,22,40.857292803,0.386617277
MWI.14.4_1,2025,0,178.370715881,0.513571889
MWI.14.4_1,2025,1,168.311971448,0.527025329
MWI.14.4_1,2025,2,88.277143533,0.655218887
MWI.14.4_1,2025,3,76.101338408,0.708892826
MWI.14.5_1,2022,0,155.99238827099998,0.211606504
MWI.14.5_1,2022,1,157.232103985,0.542403884
MWI.14.5_1,2022,2,146.54464531,0.519365041
MWI.14.5_1,2022,3,139.068132397,0.64454327
MWI.14.5_1,2022,4,89.791861911,0.570773171
MWI.14.5_1,2022,5,94.01016604,0.711682114
MWI.14.5_1,2022,6,57.432399989,0.650643902
MWI.14.5_1,2022,7,0.523697027,0.626008401
MWI.14.5_1,2022,8,0.0,0.544984192
MWI.14.5_1,2022,9,1.772135607,0.517681662
MWI.14.5_1,2022,10,2.186976346,0.456371093
MWI.14.5_1,2022,11,0.0,0.437169467
MWI.14.5_1,2022,12,0.0,0.41530542
MWI.14.5_1,2022,13,0.0,0.383625655
MWI.14.5_1,2022,14,0.0,0.344393135
MWI.14.5_1,2022,15,0.0,0.32452421
MWI.14.5_1,2022,16,0.9475529059999999,0.306808762
MWI.14.5_1,2022,17,1.03e-05,0.288814815
MWI.14.5_1,2022,18,1.56244839,0.295680036
MWI.14.5_1,2022,19,40.865734354,0.308931527
MWI.14.5_1,2022,20,38.598589787,0.324194761
MWI.14.5_1,2022,21,119.720140507,0.423487082
MWI.14.5_1,2022,22,154.752722177,0.234536134
MWI.14.5_1,2023,0,168.50923691,0.469930533
MWI.14.5_1,2023,1,150.451994784,0.328721138
MWI.14.5_1,2023,2,138.885819569,0.628336766
MWI.14.5_1,2023,3,103.686959077,0.658605962
MWI.14.5_1,2023,4,105.347376265,0.695669467
MWI.14.5_1,2023,5,85.146968646,0.553684643
MWI.14.5_1,2023,6,31.828142802000002,0.664143993
MWI.14.5_1,2023,7,0.0,0.649068293
MWI.14.5_1,2023,8,0.704418373,0.584271093
MWI.14.5_1,2023,9,0.0,0.525860343
MWI.14.5_1,2023,10,0.0,0.477901807
MWI.14.5_1,2023,11,0.0,0.450447696
MWI.14.5_1,2023,12,0.0,0.413882836
MWI.14.5_1,2023,13,0.0,0.396422584
MWI.14.5_1,2023,14,0.0,0.364540741
MWI.14.5_1,2023,15,0.0,0.341947516
MWI.14.5_1,2023,16,0.0,0.328914905
MWI.14.5_1,2023,17,0.0,0.32021888
MWI.14.5_1,2023,18,34.648272927,0.331760885
MWI.14.5_1,2023,19,19.828343106000002,0.346157814
MWI.14.5_1,2023,20,12.220898057,0.382441915
MWI.14.5_1,2023,21,9.664208475,0.457334417
MWI.14.5_1,2023,22,154.37619246600002,0.407398284
MWI.14.5_1,2024,0,206.394223483,0.371241102
MWI.14.5_1,2024,1,26.959760408,0.566902981
MWI.14.5_1,2024,2,53.883322573,0.626315537
MWI.14.5_1,2024,3,85.748300625,0.588747335
MWI.14.5_1,2024,4,89.343045117,0.689038302
MWI.14.5_1,2024,5,8.872243245,0.670021229
MWI.14.5_1,2024,6,29.629150835,0.665671816
MWI.14.5_1,2024,7,1.565812746,0.579236947
MWI.14.5_1,2024,8,1.8703983779999998,0.529449413
MWI.14.5_1,2024,9,0.0,0.483647606
MWI.14.5_1,2024,10,1.20706427,0.449702168
MWI.14.5_1,2024,11,0.486778259,0.412470641
MWI.14.5_1,2024,12,0.0,0.376502258
MWI.14.5_1,2024,13,0.0,0.330570551
MWI.14.5_1,2024,14,0.160344064,0.307478952
MWI.14.5_1,2024,15,0.449025489,0.320826197
MWI.14.5_1,2024,16,0.39345409,0.287502349
MWI.14.5_1,2024,17,1.5471888550000001,0.285206233
MWI.14.5_1,2024,18,35.62464599,0.291156278
MWI.14.5_1,2024,19,47.924463259999996,0.305071996
MWI.14.5_1,2024,20,54.74231689,0.367432159
MWI.14.5_1,2024,21,79.293474581,0.366905872
MWI.14.5_1,2024,22,37.82958136,0.41400804
MWI.14.5_1,2025,0,163.858645358,0.531988889
MWI.14.5_1,2025,1,150.492084251,0.564196025
MWI.14.5_1,2025,2,73.680456512,0.67188925
MWI.14.5_1,2025,3,67.198993567,0.702577145
MWI.14.6_1,2022,0,176.662325601,0.248940717
MWI.14.6_1,2022,1,176.454131236,0.465608469
MWI.14.6_1,2022,2,151.563562188,0.53734886
MWI.14.6_1,2022,3,148.541594509,0.696114984
MWI.14.6_1,2022,4,78.5087117,0.565116287
MWI.14.6_1,2022,5,144.886058553,0.729315635
MWI.14.6_1,2022,6,113.957978148,0.694103583
MWI.14.6_1,2022,7,0.0,0.668517264
MWI.14.6_1,2022,8,0.0,0.550169055
MWI.14.6_1,2022,9,4.590141985,0.488486971
MWI.14.6_1,2022,10,2.352888319,0.445572313
MWI.14.6_1,2022,11,0.0,0.418152117
MWI.14.6_1,2022,12,0.0,0.387656026
MWI.14.6_1,2022,13,0.0,0.364804886
MWI.14.6_1,2022,14,0.0,0.33350228
MWI.14.6_1,2022,15,0.0,0.317910749
MWI.14.6_1,2022,16,1.181000493,0.30122443
MWI.14.6_1,2022,17,1.03e-05,0.280263518
MWI.14.6_1,2022,18,4.573692375,0.281849511
MWI.14.6_1,2022,19,49.625842942,0.286847231
MWI.14.6_1,2022,20,48.186198581999996,0.302457329
MWI.14.6_1,2022,21,122.06562700399999,0.370867752
MWI.14.6_1,2022,22,149.177354602,0.373586645
MWI.14.6_1,2023,0,183.193764593,0.456135179
MWI.14.6_1,2023,1,170.409812297,0.510849186
MWI.14.6_1,2023,2,138.917031876,0.594514332
MWI.14.6_1,2023,3,138.019033587,0.703092182
MWI.14.6_1,2023,4,116.417584412,0.667854072
MWI.14.6_1,2023,5,86.210403013,0.599994137
MWI.14.6_1,2023,6,56.81115891899999,0.665785668
MWI.14.6_1,2023,7,0.0,0.635480456
MWI.14.6_1,2023,8,0.797732989,0.554134853
MWI.14.6_1,2023,9,0.0,0.489756026
MWI.14.6_1,2023,10,0.0,0.446721824
MWI.14.6_1,2023,11,0.0,0.4160557
MWI.14.6_1,2023,12,0.0,0.38750684
MWI.14.6_1,2023,13,0.0,0.368445277
MWI.14.6_1,2023,14,0.0,0.341249837
MWI.14.6_1,2023,15,0.0,0.322190879
MWI.14.6_1,2023,16,0.0,0.309115961
MWI.14.6_1,2023,17,0.0,0.307184691
MWI.14.6_1,2023,18,46.460651397,0.304122476
MWI.14.6_1,2023,19,23.808561537,0.321120195
MWI.14.6_1,2023,20,13.373000357,0.342368078
MWI.14.6_1,2023,21,21.58514383,0.404945928
MWI.14.6_1,2023,22,161.631953354,0.428620847
MWI.14.6_1,2024,0,229.990604187,0.416913355
MWI.14.6_1,2024,1,30.326845909,0.564045928
MWI.14.6_1,2024,2,59.391785255,0.586784365
MWI.14.6_1,2024,3,76.202102555,0.564630619
MWI.14.6_1,2024,4,85.296859206,0.684575244
MWI.14.6_1,2024,5,11.723404778999999,0.643584691
MWI.14.6_1,2024,6,53.040223233,0.676291857
MWI.14.6_1,2024,7,5.538690197,0.608955049
MWI.14.6_1,2024,8,0.893021716,0.525728664
MWI.14.6_1,2024,9,0.176109367,0.490371987
MWI.14.6_1,2024,10,1.826142403,0.443637459
MWI.14.6_1,2024,11,1.10614268,0.414035179
MWI.14.6_1,2024,12,0.0,0.379058306
MWI.14.6_1,2024,13,0.0,0.338607492
MWI.14.6_1,2024,14,0.614588079907,0.316094463
MWI.14.6_1,2024,15,1.552706458,0.326262866
MWI.14.6_1,2024,16,0.022787862,0.285357655
MWI.14.6_1,2024,17,2.224530729,0.281635831
MWI.14.6_1,2024,18,34.95090739,0.274856026
MWI.14.6_1,2024,19,48.392315496,0.285616612
MWI.14.6_1,2024,20,57.476000256,0.379757003
MWI.14.6_1,2024,21,72.143570365,0.372407166
MWI.14.6_1,2024,22,50.448365109,0.421349837
MWI.14.6_1,2025,0,168.39449651,0.554851792
MWI.14.6_1,2025,1,165.667509504,0.580177199
MWI.14.6_1,2025,2,107.033019478,0.705007818
MWI.14.6_1,2025,3,71.660720162,0.718805537
MWI.14.7_1,2022,0,173.35171068,0.2714575
MWI.14.7_1,2022,1,160.672624827,0.427951607
MWI.14.7_1,2022,2,148.191245308,0.503026607
MWI.14.7_1,2022,3,156.040175958,0.673950179
MWI.14.7_1,2022,4,76.090538502,0.606615179
MWI.14.7_1,2022,5,152.4638059,0.724413571
MWI.14.7_1,2022,6,125.456825497,0.635234464
MWI.14.7_1,2022,7,0.16655381,0.643176964
MWI.14.7_1,2022,8,0.149679482,0.543922857
MWI.14.7_1,2022,9,4.205538273,0.486769464
MWI.14.7_1,2022,10,1.895629495,0.436275179
MWI.14.7_1,2022,11,0.0,0.404564286
MWI.14.7_1,2022,12,0.0,0.379338036
MWI.14.7_1,2022,13,0.0,0.367522857
MWI.14.7_1,2022,14,0.0,0.326711071
MWI.14.7_1,2022,15,0.0,0.309853393
MWI.14.7_1,2022,16,1.4911751509999998,0.296840536
MWI.14.7_1,2022,17,1.27e-05,0.280165536
MWI.14.7_1,2022,18,2.255289629,0.282701786
MWI.14.7_1,2022,19,45.707314906,0.291641429
MWI.14.7_1,2022,20,47.542895258,0.319115536
MWI.14.7_1,2022,21,106.155941155,0.368625893
MWI.14.7_1,2022,22,142.858222483,0.277347143
MWI.14.7_1,2023,0,168.35143782699998,0.353901607
MWI.14.7_1,2023,1,159.983260563,0.430817679
MWI.14.7_1,2023,2,141.858635664,0.654831964
MWI.14.7_1,2023,3,133.059189966,0.706724643
MWI.14.7_1,2023,4,110.247961516,0.688783571
MWI.14.7_1,2023,5,77.953658807,0.532922857
MWI.14.7_1,2023,6,52.653599262,0.661538214
MWI.14.7_1,2023,7,0.0,0.6509125
MWI.14.7_1,2023,8,0.142088979,0.557734107
MWI.14.7_1,2023,9,0.0,0.493152143
MWI.14.7_1,2023,10,0.0,0.450894464
MWI.14.7_1,2023,11,0.0,0.420664464
MWI.14.7_1,2023,12,0.0,0.387791786
MWI.14.7_1,2023,13,0.0,0.366968929
MWI.14.7_1,2023,14,0.0,0.333960179
MWI.14.7_1,2023,15,0.0,0.316774643
MWI.14.7_1,2023,16,0.0,0.306803929
MWI.14.7_1,2023,17,0.0,0.310319107
MWI.14.7_1,2023,18,37.627260926,0.314586786
MWI.14.7_1,2023,19,28.147027313,0.32103375
MWI.14.7_1,2023,20,12.595871763,0.351167857
MWI.14.7_1,2023,21,21.746431118,0.410385357
MWI.14.7_1,2023,22,144.867461058,0.407795893
MWI.14.7_1,2024,0,193.17926443,0.344893393
MWI.14.7_1,2024,1,50.756297462000006,0.557223393
MWI.14.7_1,2024,2,60.049004548,0.596707143
MWI.14.7_1,2024,3,72.998473524,0.560067857
MWI.14.7_1,2024,4,82.74342513,0.672626429
MWI.14.7_1,2024,5,12.086972058,0.639232143
MWI.14.7_1,2024,6,39.433770179999996,0.669123393
MWI.14.7_1,2024,7,8.155891746,0.595284107
MWI.14.7_1,2024,8,2.171873719,0.523242143
MWI.14.7_1,2024,9,0.090859041,0.48929375
MWI.14.7_1,2024,10,1.4822568649999999,0.439719643
MWI.14.7_1,2024,11,1.345098734,0.411899286
MWI.14.7_1,2024,12,0.0,0.377103214
MWI.14.7_1,2024,13,0.0,0.335503571
MWI.14.7_1,2024,14,0.7480985641,0.30606625
MWI.14.7_1,2024,15,1.762611707,0.317629286
MWI.14.7_1,2024,16,0.489864632,0.278718393
MWI.14.7_1,2024,17,1.506378528,0.275501607
MWI.14.7_1,2024,18,34.328298095,0.281023929
MWI.14.7_1,2024,19,51.124430318,0.285297143
MWI.14.7_1,2024,20,54.707765904,0.355069286
MWI.14.7_1,2024,21,68.580462215,0.364421607
MWI.14.7_1,2024,22,43.410187123,0.392764821
MWI.14.7_1,2025,0,165.965308666,0.460332679
MWI.14.7_1,2025,1,157.944622987,0.540836071
MWI.14.7_1,2025,2,94.230447526,0.641948393
MWI.14.7_1,2025,3,71.89452281199999,0.682577679
MWI.15.1_1,2022,0,265.562488926,0.5557625
MWI.15.1_1,2022,1,158.117531383,0.71056875
MWI.15.1_1,2022,2,149.818625797,0.7227
MWI.15.1_1,2022,3,131.74751476,0.7656875
MWI.15.1_1,2022,4,155.453338089,0.7592625
MWI.15.1_1,2022,5,375.25228461200004,0.7606125
MWI.15.1_1,2022,6,152.403750474,0.77009375
MWI.15.1_1,2022,7,6.507923919,0.77129375
MWI.15.1_1,2022,8,4.208294683,0.76008125
MWI.15.1_1,2022,9,28.915370353,0.73621875
MWI.15.1_1,2022,10,30.512553118,0.72303125
MWI.15.1_1,2022,11,11.750403596,0.69716875
MWI.15.1_1,2022,12,4.699596404999999,0.7139
MWI.15.1_1,2022,13,3.80756917,0.68210625
MWI.15.1_1,2022,14,6.427304968,0.67423125
MWI.15.1_1,2022,15,11.102319335999999,0.64125625
MWI.15.1_1,2022,16,5.348537498,0.64264375
MWI.15.1_1,2022,17,6.95e-06,0.59414375
MWI.15.1_1,2022,18,15.715666315,0.58776875
MWI.15.1_1,2022,19,86.202587877,0.57108125
MWI.15.1_1,2022,20,50.925117881,0.58101875
MWI.15.1_1,2022,21,154.395083983,0.62765
MWI.15.1_1,2022,22,174.235713081,0.752175
MWI.15.1_1,2023,0,189.460458962,0.75240625
MWI.15.1_1,2023,1,147.532437638,0.75196875
MWI.15.1_1,2023,2,170.97241686,0.80118125
MWI.15.1_1,2023,3,148.442622941,0.81511875
MWI.15.1_1,2023,4,224.831333462,0.75330625
MWI.15.1_1,2023,5,76.342110577,0.74055
MWI.15.1_1,2023,6,99.939494946,0.763075
MWI.15.1_1,2023,7,2.0424440390000003,0.7700375
MWI.15.1_1,2023,8,7.725615005,0.7132875
MWI.15.1_1,2023,9,14.063665264,0.68108125
MWI.15.1_1,2023,10,11.09806393,0.6429
MWI.15.1_1,2023,11,7.534960302,0.64443125
MWI.15.1_1,2023,12,6.201015472,0.64361875
MWI.15.1_1,2023,13,5.969937453,0.6133125
MWI.15.1_1,2023,14,14.323947429,0.60834375
MWI.15.1_1,2023,15,0.411493492,0.58109375
MWI.15.1_1,2023,16,4.6089380900000005,0.6328
MWI.15.1_1,2023,17,0.699197515,0.63665
MWI.15.1_1,2023,18,54.151578051,0.64394375
MWI.15.1_1,2023,19,27.368889481,0.6592625
MWI.15.1_1,2023,20,31.591890158,0.6669625
MWI.15.1_1,2023,21,36.147343328,0.64814375
MWI.15.1_1,2023,22,140.241845917,0.69045625
MWI.15.1_1,2024,0,211.936995198,0.75279375
MWI.15.1_1,2024,1,43.568934976,0.79518125
MWI.15.1_1,2024,2,53.566772298,0.76386875
MWI.15.1_1,2024,3,115.210973066,0.77806875
MWI.15.1_1,2024,4,149.44855632899998,0.7592875
MWI.15.1_1,2024,5,6.58211963,0.7951
MWI.15.1_1,2024,6,77.008003581,0.79873125
MWI.15.1_1,2024,7,16.18982748,0.7923625
