UID,GID_2,DATE,RAINFALL_MM,NDVI_VALUE,LST_VALUE,FARMING_WARNING_SYS,DROUGHT_LEVELS,COMPOSITE_VUL_INDEX
MWI.17.8_1_7/28/2022,MWI.17.8_1,7/28/2022,0,0.408535447,25.89568516,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.17.9_1_7/28/2022,MWI.17.9_1,7/28/2022,0,0.386673102,27.81455598,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.17.10_1_7/28/2022,MWI.17.10_1,7/28/2022,0,0.438547658,25.35522984,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.17.11_1_7/28/2022,MWI.17.11_1,7/28/2022,0,0.481835565,24.2603271,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.17.12_1_7/28/2022,MWI.17.12_1,7/28/2022,0,0.362575394,28.65801262,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.17.13_1_7/28/2022,MWI.17.13_1,7/28/2022,0,0.435108743,26.32879781,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.18.1_1_7/28/2022,MWI.18.1_1,7/28/2022,0,0.53075,26.41888889,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.18.2_1_7/28/2022,MWI.18.2_1,7/28/2022,0,0.606313087,22.31912752,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.18.3_1_7/28/2022,MWI.18.3_1,7/28/2022,0,0.503290519,26.50798519,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.18.4_1_7/28/2022,MWI.18.4_1,7/28/2022,0,0.505378947,25.02333333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.18.5_1_7/28/2022,MWI.18.5_1,7/28/2022,0,0.429145657,29.27379798,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.19.1_1_7/28/2022,MWI.19.1_1,7/28/2022,0,0.197050023,21.46909486,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.19.2_1_7/28/2022,MWI.19.2_1,7/28/2022,0,0.654378947,23.91962963,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.19.3_1_7/28/2022,MWI.19.3_1,7/28/2022,0,0.656743069,23.42270833,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.19.4_1_7/28/2022,MWI.19.4_1,7/28/2022,0,0.610846154,21.65918919,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.19.5_1_7/28/2022,MWI.19.5_1,7/28/2022,0,0.70849021,20.6956,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.19.6_1_7/28/2022,MWI.19.6_1,7/28/2022,0,0.667695618,23.61811245,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.19.7_1_7/28/2022,MWI.19.7_1,7/28/2022,0,0.633984646,21.16788575,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.19.8_1_7/28/2022,MWI.19.8_1,7/28/2022,0,0.661220408,24.32020408,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.19.9_1_7/28/2022,MWI.19.9_1,7/28/2022,0,0.650561748,20.7722467,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.19.10_1_7/28/2022,MWI.19.10_1,7/28/2022,0,0.65676878,22.33044321,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.20.1_1_7/28/2022,MWI.20.1_1,7/28/2022,0.116063398,0.113336488,21.94694174,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.20.2_1_7/28/2022,MWI.20.2_1,7/28/2022,0.478271351,0.405911765,26.69588235,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.20.3_1_7/28/2022,MWI.20.3_1,7/28/2022,0.840479304,0.665514385,23.21047486,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.20.4_1_7/28/2022,MWI.20.4_1,7/28/2022,0,0.636739939,21.97352332,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.20.5_1_7/28/2022,MWI.20.5_1,7/28/2022,3.237419764,0.474468212,27.01039735,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.20.6_1_7/28/2022,MWI.20.6_1,7/28/2022,0,0.434404167,28.69319444,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.20.7_1_7/28/2022,MWI.20.7_1,7/28/2022,0,0.495760779,27.09297636,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.20.8_1_7/28/2022,MWI.20.8_1,7/28/2022,2.53491958,0.44030491,27.32059432,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.20.9_1_7/28/2022,MWI.20.9_1,7/28/2022,0,0.407877483,29.0985298,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.1_1_7/28/2022,MWI.21.1_1,7/28/2022,0,0.565332367,25.64193237,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.2_1_7/28/2022,MWI.21.2_1,7/28/2022,0,0.552015789,26.08157895,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.3_1_7/28/2022,MWI.21.3_1,7/28/2022,0,0.644583333,24.00205128,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.4_1_7/28/2022,MWI.21.4_1,7/28/2022,0,0.529375853,28.13918635,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.5_1_7/28/2022,MWI.21.5_1,7/28/2022,0,0.524223256,26.64534884,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.6_1_7/28/2022,MWI.21.6_1,7/28/2022,0,0.65091131,23.9947619,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.7_1_7/28/2022,MWI.21.7_1,7/28/2022,0,0.640289346,25.21319613,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.8_1_7/28/2022,MWI.21.8_1,7/28/2022,0,0.612851316,25.72929825,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.9_1_7/28/2022,MWI.21.9_1,7/28/2022,0,0.640557746,25.19394366,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.10_1_7/28/2022,MWI.21.10_1,7/28/2022,0,0.720431183,25.03602151,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.21.11_1_7/28/2022,MWI.21.11_1,7/28/2022,0,0.560736298,26.63889423,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.22.1_1_7/28/2022,MWI.22.1_1,7/28/2022,0,0.35997,27.432,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.22.2_1_7/28/2022,MWI.22.2_1,7/28/2022,0,0.401144762,28.2612381,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.22.3_1_7/28/2022,MWI.22.3_1,7/28/2022,0,0.391657418,30.78825595,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.22.4_1_7/28/2022,MWI.22.4_1,7/28/2022,0,0.399983748,30.06595357,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.22.7_1_7/28/2022,MWI.22.7_1,7/28/2022,0,0.362270333,31.67846667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.22.8_1_7/28/2022,MWI.22.8_1,7/28/2022,0,0.421366531,25.32144016,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.22.9_1_7/28/2022,MWI.22.9_1,7/28/2022,0,0.389589384,28.33260274,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.22.10_1_7/28/2022,MWI.22.10_1,7/28/2022,0,0.429418742,27.85287787,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.23.1_1_7/28/2022,MWI.23.1_1,7/28/2022,0,0.34348,27.334,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.23.2_1_7/28/2022,MWI.23.2_1,7/28/2022,0,0.398809494,28.38253165,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.23.3_1_7/28/2022,MWI.23.3_1,7/28/2022,0,0.485735317,26.43888889,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.23.4_1_7/28/2022,MWI.23.4_1,7/28/2022,0,0.410247552,27.40776224,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.23.5_1_7/28/2022,MWI.23.5_1,7/28/2022,0,0.346988854,29.33710191,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.23.6_1_7/28/2022,MWI.23.6_1,7/28/2022,0,0.440323404,27.64851064,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.23.7_1_7/28/2022,MWI.23.7_1,7/28/2022,0,0.576001325,25.34059603,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.24.1_1_7/28/2022,MWI.24.1_1,7/28/2022,0,-0.059237288,21.66508475,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.24.2_1_7/28/2022,MWI.24.2_1,7/28/2022,0,0.373428909,30.00075713,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.24.3_1_7/28/2022,MWI.24.3_1,7/28/2022,0,0.410464141,27.55073702,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.1_1_7/28/2022,MWI.25.1_1,7/28/2022,0,0.108300163,21.50722438,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.25.2_1_7/28/2022,MWI.25.2_1,7/28/2022,0,0.581903095,20.88094943,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.3_1_7/28/2022,MWI.25.3_1,7/28/2022,0,0.3564125,27.5175,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.25.4_1_7/28/2022,MWI.25.4_1,7/28/2022,0,0.764421774,19.56371901,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.5_1_7/28/2022,MWI.25.5_1,7/28/2022,0,0.662333951,21.24527273,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.6_1_7/28/2022,MWI.25.6_1,7/28/2022,0,0.535619375,23.22084746,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.7_1_7/28/2022,MWI.25.7_1,7/28/2022,0,0.637285714,22.3056383,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.8_1_7/28/2022,MWI.25.8_1,7/28/2022,0,0.594313807,22.51961924,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.9_1_7/28/2022,MWI.25.9_1,7/28/2022,0,0.445341487,26.38446121,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.10_1_7/28/2022,MWI.25.10_1,7/28/2022,0,0.454996809,26.66021277,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.11_1_7/28/2022,MWI.25.11_1,7/28/2022,0,0.711038021,20.7709396,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.12_1_7/28/2022,MWI.25.12_1,7/28/2022,0,0.489917906,26.19345271,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.26.1_1_7/28/2022,MWI.26.1_1,7/28/2022,0,0.196623991,23.6760876,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.26.2_1_7/28/2022,MWI.26.2_1,7/28/2022,0,0.34799,30.321,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.26.3_1_7/28/2022,MWI.26.3_1,7/28/2022,0,0.324897059,31.96764706,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.26.4_1_7/28/2022,MWI.26.4_1,7/28/2022,0,0.361348265,31.20293375,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.26.5_1_7/28/2022,MWI.26.5_1,7/28/2022,0,0.406375484,30.05748387,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.26.6_1_7/28/2022,MWI.26.6_1,7/28/2022,0,0.395206391,30.43582707,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.26.7_1_7/28/2022,MWI.26.7_1,7/28/2022,0,0.39473755,30.59578313,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.26.8_1_7/28/2022,MWI.26.8_1,7/28/2022,0,0.331609569,31.5325,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.26.9_1_7/28/2022,MWI.26.9_1,7/28/2022,0,0.369509756,30.66336585,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.26.10_1_7/28/2022,MWI.26.10_1,7/28/2022,0,0.376600803,30.7386747,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.26.11_1_7/28/2022,MWI.26.11_1,7/28/2022,0,0.42500339,30.74135593,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.27.1_1_7/28/2022,MWI.27.1_1,7/28/2022,0,0.561536364,25.19,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.27.2_1_7/28/2022,MWI.27.2_1,7/28/2022,0,0.621922099,23.75552486,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.27.3_1_7/28/2022,MWI.27.3_1,7/28/2022,0,0.583598101,24.34683544,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.27.4_1_7/28/2022,MWI.27.4_1,7/28/2022,0,0.631829474,23.68347368,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.27.5_1_7/28/2022,MWI.27.5_1,7/28/2022,0,0.641902857,24.54685714,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.27.6_1_7/28/2022,MWI.27.6_1,7/28/2022,0,0.475978701,25.47272374,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.1.1_1_8/13/2022,MWI.1.1_1,8/13/2022,0.470311199,0.310054545,33.83727273,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.1.2_1_8/13/2022,MWI.1.2_1,8/13/2022,0.940622398,0.369388367,33.48769575,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.1.3_1_8/13/2022,MWI.1.3_1,8/13/2022,0.146795522,0.352295728,34.20879663,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.2.1_1_8/13/2022,MWI.2.1_1,8/13/2022,0,0.391913074,29.73402827,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.2.2_1_8/13/2022,MWI.2.2_1,8/13/2022,0,0.360715182,34.57336634,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.2.3_1_8/13/2022,MWI.2.3_1,8/13/2022,0,0.356209766,33.7315625,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.2.4_1_8/13/2022,MWI.2.4_1,8/13/2022,0,0.404512319,32.72096618,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.2.5_1_8/13/2022,MWI.2.5_1,8/13/2022,0,0.429390305,32.75143627,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.2.6_1_8/13/2022,MWI.2.6_1,8/13/2022,0,0.353653704,34.07111111,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.2.7_1_8/13/2022,MWI.2.7_1,8/13/2022,0,0.387237209,31.82883721,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.2.8_1_8/13/2022,MWI.2.8_1,8/13/2022,0,0.3779,32.74813333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.2.9_1_8/13/2022,MWI.2.9_1,8/13/2022,0,0.50485817,30.68562092,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.3.1_1_8/13/2022,MWI.3.1_1,8/13/2022,0,0.47003,33.272,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.3.2_1_8/13/2022,MWI.3.2_1,8/13/2022,0,0.485956778,32.64274648,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.3.3_1_8/13/2022,MWI.3.3_1,8/13/2022,0,0.600567034,30.35110294,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.3.4_1_8/13/2022,MWI.3.4_1,8/13/2022,0,0.394875,36.2375,Monitoring: Stable conditions,EMERGENCY: Extreme drought,79
MWI.3.5_1_8/13/2022,MWI.3.5_1,8/13/2022,0,0.511055771,32.39876404,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.3.6_1_8/13/2022,MWI.3.6_1,8/13/2022,0,0.531861247,31.90910913,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.3.7_1_8/13/2022,MWI.3.7_1,8/13/2022,0,0.475541969,33.87227979,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.3.8_1_8/13/2022,MWI.3.8_1,8/13/2022,0,0.543633058,32.19818182,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.3.9_1_8/13/2022,MWI.3.9_1,8/13/2022,0,0.636732743,29.26716814,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.10_1_8/13/2022,MWI.3.10_1,8/13/2022,0,0.549230636,32.41254335,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.3.11_1_8/13/2022,MWI.3.11_1,8/13/2022,0,0.437441507,35.31925442,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.4.1_1_8/13/2022,MWI.4.1_1,8/13/2022,0,0.43706,28.366,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.4.2_1_8/13/2022,MWI.4.2_1,8/13/2022,0,0.393787671,31.88123288,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.4.3_1_8/13/2022,MWI.4.3_1,8/13/2022,0,0.357079762,31.88626984,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.4.4_1_8/13/2022,MWI.4.4_1,8/13/2022,0,0.413738971,30.25808824,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.4.5_1_8/13/2022,MWI.4.5_1,8/13/2022,0,0.404869886,30.75295455,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.4.6_1_8/13/2022,MWI.4.6_1,8/13/2022,0,0.376101739,31.94791304,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.4.7_1_8/13/2022,MWI.4.7_1,8/13/2022,0,0.398562264,30.98333333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.5.1_1_8/13/2022,MWI.5.1_1,8/13/2022,0,0.255875,32.9175,WARNING: High vulnerability,EMERGENCY: Extreme drought,85
MWI.5.2_1_8/13/2022,MWI.5.2_1,8/13/2022,0,0.481197856,25.84712484,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.5.3_1_8/13/2022,MWI.5.3_1,8/13/2022,0,0.403903219,30.01832998,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.5.4_1_8/13/2022,MWI.5.4_1,8/13/2022,0,0.391030525,30.43615942,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.5.5_1_8/13/2022,MWI.5.5_1,8/13/2022,0,0.564452803,26.04992177,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.5.6_1_8/13/2022,MWI.5.6_1,8/13/2022,0,0.499204778,26.29741752,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.5.7_1_8/13/2022,MWI.5.7_1,8/13/2022,0,0.44036172,27.97829404,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.6.1_1_8/13/2022,MWI.6.1_1,8/13/2022,0,0.333225,29.28,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.6.2_1_8/13/2022,MWI.6.2_1,8/13/2022,0,0.18524528,22.98729032,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.6.3_1_8/13/2022,MWI.6.3_1,8/13/2022,0,0.298685542,32.05819277,WARNING: High vulnerability,EMERGENCY: Extreme drought,85
MWI.6.4_1_8/13/2022,MWI.6.4_1,8/13/2022,0,0.313708904,33.40589041,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.6.5_1_8/13/2022,MWI.6.5_1,8/13/2022,0,0.36985234,29.37612766,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.6.6_1_8/13/2022,MWI.6.6_1,8/13/2022,0.21704975,0.357255435,33.88137681,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.6.7_1_8/13/2022,MWI.6.7_1,8/13/2022,0,0.341809041,31.79526027,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.6.8_1_8/13/2022,MWI.6.8_1,8/13/2022,0,0.382864493,29.17655072,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.6.9_1_8/13/2022,MWI.6.9_1,8/13/2022,0,0.320110833,33.1925625,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.6.10_1_8/13/2022,MWI.6.10_1,8/13/2022,0,0.362148947,30.60266667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.7.1_1_8/13/2022,MWI.7.1_1,8/13/2022,0,0.328928571,32.33857143,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.7.2_1_8/13/2022,MWI.7.2_1,8/13/2022,0,0.251033333,33.43,WARNING: High vulnerability,EMERGENCY: Extreme drought,85
MWI.7.3_1_8/13/2022,MWI.7.3_1,8/13/2022,0,0.308445757,32.74224771,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.7.4_1_8/13/2022,MWI.7.4_1,8/13/2022,0,0.289516226,34.35962264,WARNING: High vulnerability,EMERGENCY: Extreme drought,85
MWI.7.5_1_8/13/2022,MWI.7.5_1,8/13/2022,0,0.319332174,31.654,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.7.6_1_8/13/2022,MWI.7.6_1,8/13/2022,0,0.288926178,34.0508377,WARNING: High vulnerability,EMERGENCY: Extreme drought,85
MWI.7.7_1_8/13/2022,MWI.7.7_1,8/13/2022,0,0.350977532,31.91971519,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.7.8_1_8/13/2022,MWI.7.8_1,8/13/2022,0,0.284339954,34.04981524,WARNING: High vulnerability,EMERGENCY: Extreme drought,85
MWI.7.9_1_8/13/2022,MWI.7.9_1,8/13/2022,0,0.321735405,32.15979284,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.8.1_1_8/13/2022,MWI.8.1_1,8/13/2022,0,0.360462745,33.03784314,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.8.2_1_8/13/2022,MWI.8.2_1,8/13/2022,0,0.255217955,22.87249034,Monitoring: Stable conditions,EMERGENCY: Extreme drought,61
MWI.8.3_1_8/13/2022,MWI.8.3_1,8/13/2022,0,0.593021715,24.84402244,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.8.4_1_8/13/2022,MWI.8.4_1,8/13/2022,0,0.609562126,27.84328904,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.8.5_1_8/13/2022,MWI.8.5_1,8/13/2022,0,0.378779397,32.46467337,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.8.6_1_8/13/2022,MWI.8.6_1,8/13/2022,0,0.485001563,29.77229167,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.8.7_1_8/13/2022,MWI.8.7_1,8/13/2022,0,0.456836756,28.97459444,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.8.8_1_8/13/2022,MWI.8.8_1,8/13/2022,0,0.457867626,30.26707434,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.9.1_1_8/13/2022,MWI.9.1_1,8/13/2022,0,0.29758913,33.57130435,WARNING: High vulnerability,EMERGENCY: Extreme drought,85
MWI.9.2_1_8/13/2022,MWI.9.2_1,8/13/2022,0,0.502178021,27.9854417,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.3_1_8/13/2022,MWI.9.3_1,8/13/2022,0,0.300614512,33.3462533,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.9.4_1_8/13/2022,MWI.9.4_1,8/13/2022,0,0.327294231,32.23115385,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.9.5_1_8/13/2022,MWI.9.5_1,8/13/2022,0,0.349715444,30.91839125,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.9.6_1_8/13/2022,MWI.9.6_1,8/13/2022,0,0.314629179,32.61510638,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.9.7_1_8/13/2022,MWI.9.7_1,8/13/2022,0,0.303049706,32.12035294,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.9.8_1_8/13/2022,MWI.9.8_1,8/13/2022,0,0.309089063,32.5739375,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.9.9_1_8/13/2022,MWI.9.9_1,8/13/2022,0,0.335760882,31.07853994,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.9.10_1_8/13/2022,MWI.9.10_1,8/13/2022,0,0.311721129,32.29295224,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.9.11_1_8/13/2022,MWI.9.11_1,8/13/2022,0,0.350917292,31.47516667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.9.12_1_8/13/2022,MWI.9.12_1,8/13/2022,0,0.30481632,32.98465875,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.9.13_1_8/13/2022,MWI.9.13_1,8/13/2022,0,0.383828645,29.72677749,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.9.14_1_8/13/2022,MWI.9.14_1,8/13/2022,0,0.304661333,33.14786667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.9.15_1_8/13/2022,MWI.9.15_1,8/13/2022,0,0.314952381,32.11886621,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.9.16_1_8/13/2022,MWI.9.16_1,8/13/2022,0,0.330880684,31.67432532,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.10.1_1_8/13/2022,MWI.10.1_1,8/13/2022,0,0.40045,26.38454545,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.1_1_8/13/2022,MWI.11.1_1,8/13/2022,0,0.266890522,33.18195358,WARNING: High vulnerability,EMERGENCY: Extreme drought,85
MWI.11.2_1_8/13/2022,MWI.11.2_1,8/13/2022,0,0.356004688,31.22285714,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.11.3_1_8/13/2022,MWI.11.3_1,8/13/2022,0,0.269092079,35.28712871,WARNING: High vulnerability,EMERGENCY: Extreme drought,91
MWI.11.4_1_8/13/2022,MWI.11.4_1,8/13/2022,0,0.279644,35.05816,WARNING: High vulnerability,EMERGENCY: Extreme drought,91
MWI.11.5_1_8/13/2022,MWI.11.5_1,8/13/2022,0,0.26948642,33.21493827,WARNING: High vulnerability,EMERGENCY: Extreme drought,85
MWI.11.6_1_8/13/2022,MWI.11.6_1,8/13/2022,0,0.316402921,33.46388764,Monitoring: Stable conditions,EMERGENCY: Extreme drought,73
MWI.11.7_1_8/13/2022,MWI.11.7_1,8/13/2022,0,0.290670686,32.70367983,WARNING: High vulnerability,EMERGENCY: Extreme drought,85
MWI.11.8_1_8/13/2022,MWI.11.8_1,8/13/2022,0,0.365901636,31.31408443,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
